Unnamed: 0,Team,GP,TOI,W,L,OTL,ROW,Points,Point %,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,SCSF,SCSA,SCSF%,SCGF,SCGA,SCGF%,SCSH%,SCSV%,HDCF,HDCA,HDCF%,HDSF,HDSA,HDSF%,HDGF,HDGA,HDGF%,HDSH%,HDSV%,MDCF,MDCA,MDCF%,MDSF,MDSA,MDSF%,MDGF,MDGA,MDGF%,MDSH%,MDSV%,LDCF,LDCA,LDCF%,LDSF,LDSA,LDSF%,LDGF,LDGA,LDGF%,LDSH%,LDSV%,SH%,SV%,PDO,season,team,
2.0,Arizona Coyotes,82,,25,50,7,24,57,0.348,3905,5121,43.26,2969,3972,42.77,2121,2903,42.22,206,308,40.08,199.6,268.09,42.68,1926,2591,42.64,1181,1581,42.76,169,246,40.72,14.31,84.44,819,1101,42.66,589,805,42.25,108,151,41.7,18.34,81.24,1107,1490,42.63,592,776,43.27,61,95,39.1,10.3,87.76,1756,2285,43.45,850,1199,41.48,33,56,37.08,3.88,95.33,9.71,89.39,0.991,20212022,ARI,
3.0,Boston Bruins,82,,51,26,5,49,107,0.652,4897,4272,53.41,3896,3255,54.48,2963,2356,55.71,253,218,53.72,250.65,206.76,54.8,2434,2044,54.35,1566,1177,57.09,211,175,54.66,13.47,85.13,937,781,54.54,733,580,55.83,130,116,52.85,17.74,80.0,1497,1263,54.24,833,597,58.25,81,59,57.86,9.72,90.12,2270,2021,52.9,1245,1045,54.37,41,36,53.25,3.29,96.56,8.54,90.75,0.993,20212022,BOS,
4.0,Buffalo Sabres,82,,32,39,11,29,75,0.457,4238,4534,48.31,3280,3637,47.42,2453,2703,47.58,229,287,44.38,204.91,245.28,45.52,2025,2291,46.92,1235,1466,45.72,176,236,42.72,14.25,83.9,809,1017,44.3,602,767,43.97,104,149,41.11,17.28,80.57,1216,1274,48.84,633,699,47.52,72,87,45.28,11.37,87.55,1966,2042,49.05,1101,1118,49.62,45,42,51.72,4.09,96.24,9.34,89.38,0.987,20212022,BUF,
5.0,Carolina Hurricanes,82,,54,20,8,53,116,0.707,5117,4059,55.77,3974,3201,55.39,2798,2310,54.78,277,200,58.07,284.06,228.27,55.44,2519,2079,54.78,1456,1273,53.35,233,171,57.67,16.0,86.57,1128,928,54.86,775,683,53.16,158,124,56.03,20.39,81.84,1391,1151,54.72,681,590,53.58,75,47,61.48,11.01,92.03,2325,1727,57.38,1219,911,57.23,37,26,58.73,3.04,97.15,9.9,91.34,1.012,20212022,CAR,
6.0,Columbus Blue Jackets,82,,37,38,7,33,81,0.494,4554,4915,48.09,3441,3842,47.25,2464,2889,46.03,258,297,46.49,224.52,264.31,45.93,2179,2544,46.14,1288,1639,44.0,205,244,45.66,15.92,85.11,807,1054,43.36,604,813,42.63,125,153,44.96,20.7,81.18,1372,1490,47.94,684,826,45.3,80,91,46.78,11.7,88.98,2094,2145,49.4,1022,1133,47.42,44,50,46.81,4.31,95.59,10.47,89.72,1.002,20212022,CBJ,
7.0,Calgary Flames,82,,50,21,11,48,111,0.677,5228,4233,55.26,4022,3277,55.1,2909,2375,55.05,291,206,58.55,273.17,213.12,56.17,2625,2075,55.85,1621,1261,56.25,238,174,57.77,14.68,86.2,1019,793,56.24,764,591,56.38,142,100,58.68,18.59,83.08,1606,1282,55.61,857,670,56.12,96,74,56.47,11.2,88.96,2359,1963,54.58,1143,972,54.04,42,25,62.69,3.67,97.43,10.0,91.33,1.013,20212022,CGY,
8.0,Chicago Blackhawks,82,,28,42,12,22,68,0.415,4267,4921,46.44,3132,3621,46.38,2362,2703,46.63,213,289,42.43,205.28,242.12,45.88,2093,2420,46.38,1293,1452,47.1,178,229,43.73,13.77,84.23,774,871,47.05,594,661,47.33,111,138,44.58,18.69,79.12,1319,1549,45.99,699,791,46.91,67,91,42.41,9.59,88.5,1946,2253,46.34,970,1147,45.82,33,49,40.24,3.4,95.73,9.02,89.31,0.983,20212022,CHI,
9.0,Colorado Avalanche,82,,56,19,7,52,119,0.726,5159,4593,52.9,3820,3509,52.12,2874,2627,52.25,308,232,57.04,259.97,233.75,52.66,2580,2196,54.02,1569,1365,53.48,238,182,56.67,15.17,86.67,962,998,49.08,714,731,49.41,141,126,52.81,19.75,82.76,1618,1198,57.46,855,634,57.42,97,56,63.4,11.35,91.17,2297,2085,52.42,1157,1117,50.88,61,41,59.8,5.27,96.33,10.72,91.17,1.019,20212022,COL,
10.0,Dallas Stars,82,,46,30,6,41,98,0.598,4633,4695,49.67,3483,3525,49.7,2486,2546,49.4,233,244,48.85,248.6,225.85,52.4,2438,2229,52.24,1423,1361,51.11,198,187,51.43,13.91,86.26,1061,884,54.55,753,650,53.67,150,109,57.92,19.92,83.23,1377,1345,50.59,670,711,48.52,48,78,38.1,7.16,89.03,1902,2104,47.48,912,1036,46.82,24,48,33.33,2.63,95.37,9.37,90.42,0.998,20212022,DAL,
11.0,Detroit Red Wings,82,,32,40,10,29,74,0.451,4200,4809,46.62,3194,3718,46.21,2415,2762,46.65,227,310,42.27,224.27,265.39,45.8,2130,2557,45.44,1307,1574,45.37,183,246,42.66,14.0,84.37,875,1090,44.53,666,800,45.43,109,154,41.44,16.37,80.75,1255,1467,46.11,641,774,45.3,74,92,44.58,11.54,88.11,1839,2088,46.83,972,1074,47.51,39,47,45.35,4.01,95.62,9.4,88.78,0.982,20212022,DET,
12.0,Edmonton Oilers,82,,49,27,6,44,104,0.634,4961,4571,52.05,3764,3553,51.44,2791,2647,51.32,285,251,53.17,273.64,241.95,53.07,2476,2397,50.81,1520,1463,50.96,234,196,54.42,15.39,86.6,1075,950,53.09,802,703,53.29,159,126,55.79,19.83,82.08,1401,1447,49.19,718,760,48.58,75,70,51.72,10.45,90.79,2224,1962,53.13,1148,1051,52.21,48,49,49.48,4.18,95.34,10.21,90.52,1.007,20212022,EDM,
13.0,Florida Panthers,82,,58,18,6,55,122,0.744,5374,4300,55.55,4051,3305,55.07,3062,2515,54.9,337,242,58.2,298.19,239.02,55.51,2893,2261,56.13,1822,1443,55.8,279,203,57.88,15.31,85.93,1190,1006,54.19,925,765,54.73,187,135,58.07,20.22,82.35,1703,1255,57.57,897,678,56.95,92,68,57.5,10.26,89.97,2190,1790,55.03,1101,924,54.37,51,33,60.71,4.63,96.43,11.01,90.38,1.014,20212022,FLA,
14.0,Los Angeles Kings,82,,44,27,11,40,99,0.604,5087,4334,54.0,3930,3243,54.79,2866,2343,55.02,235,232,50.32,267.2,235.65,53.14,2556,2304,52.59,1518,1351,52.91,183,195,48.41,12.06,85.57,1047,983,51.58,750,723,50.92,130,128,50.39,17.33,82.3,1509,1321,53.32,768,628,55.01,53,67,44.17,6.9,89.33,2783,2166,56.23,1219,868,58.41,40,32,55.56,3.28,96.31,8.2,90.1,0.983,20212022,LAK,
15.0,Minnesota Wild,82,,53,22,7,48,113,0.689,4730,4632,50.52,3588,3517,50.5,2669,2577,50.88,305,249,55.05,234.75,226.81,50.86,2359,2108,52.81,1469,1310,52.86,245,189,56.45,16.68,85.57,904,810,52.74,694,603,53.51,146,125,53.87,21.04,79.27,1455,1298,52.85,775,707,52.29,99,64,60.74,12.77,90.95,2116,2210,48.91,1083,1130,48.94,53,49,51.96,4.89,95.66,11.43,90.34,1.018,20212022,MIN,
16.0,Montreal Canadiens,82,,22,49,11,19,55,0.335,4339,4989,46.52,3232,3805,45.93,2443,2824,46.38,218,317,40.75,218.4,272.71,44.47,2147,2651,44.75,1273,1612,44.12,176,262,40.18,13.83,83.75,892,1100,44.78,640,814,44.02,102,175,36.82,15.94,78.5,1255,1551,44.73,633,798,44.23,74,87,45.96,11.69,89.1,1900,2065,47.92,1026,1076,48.81,38,45,45.78,3.7,95.82,8.92,88.77,0.977,20212022,MTL,
17.0,New Jersey Devils,82,,27,46,9,24,63,0.384,4718,4541,50.96,3576,3520,50.39,2562,2540,50.22,245,302,44.79,232.78,236.18,49.64,2458,2307,51.58,1442,1368,51.32,209,245,46.04,14.49,82.09,946,839,53.0,688,627,52.32,138,150,47.92,20.06,76.08,1512,1468,50.74,754,741,50.43,71,95,42.77,9.42,87.18,2362,2311,50.55,1021,1041,49.52,31,51,37.8,3.04,95.1,9.56,88.11,0.977,20212022,NJD,
18.0,Nashville Predators,82,,45,30,7,41,97,0.591,4503,4779,48.51,3457,3619,48.86,2440,2647,47.97,262,250,51.17,230.35,242.86,48.68,2251,2392,48.48,1355,1493,47.58,216,198,52.17,15.94,86.74,844,850,49.82,629,651,49.14,145,118,55.13,23.05,81.87,1407,1542,47.71,726,842,46.3,71,80,47.02,9.78,90.5,2058,2164,48.74,981,1050,48.3,38,43,46.91,3.87,95.9,10.74,90.56,1.013,20212022,NSH,
19.0,New York Islanders,82,,37,35,10,35,84,0.512,4245,4872,46.56,3211,3637,46.89,2368,2670,47.0,229,231,49.78,224.76,243.98,47.95,2264,2595,46.59,1357,1513,47.28,182,184,49.73,13.41,87.84,928,985,48.51,703,745,48.55,121,120,50.21,17.21,83.89,1336,1610,45.35,654,768,45.99,61,64,48.8,9.33,91.67,1776,2085,46.0,894,1052,45.94,37,35,51.39,4.14,96.67,9.67,91.35,1.01,20212022,NYI,
20.0,New York Rangers,82,,52,24,6,48,110,0.671,4273,4677,47.74,3287,3510,48.36,2392,2528,48.62,250,204,55.07,233.76,232.68,50.12,2178,2435,47.21,1298,1402,48.07,205,167,55.11,15.79,88.09,965,988,49.41,711,721,49.65,145,112,56.42,20.39,84.47,1213,1447,45.6,587,681,46.29,60,55,52.17,10.22,91.92,1911,2052,48.22,988,1011,49.42,38,35,52.05,3.85,96.54,10.45,91.93,1.024,20212022,NYR,
21.0,Ottawa Senators,82,,33,42,7,30,73,0.445,4498,4920,47.76,3411,3722,47.82,2465,2740,47.36,224,264,45.9,233.92,261.47,47.22,2295,2515,47.71,1355,1530,46.97,178,224,44.28,13.14,85.36,965,1000,49.11,690,746,48.05,120,137,46.69,17.39,81.64,1330,1515,46.75,665,784,45.89,58,87,40.0,8.72,88.9,1953,2138,47.74,978,1075,47.64,37,35,51.39,3.78,96.74,9.09,90.36,0.995,20212022,OTT,
22.0,Philadelphia Flyers,82,,25,46,11,24,61,0.372,4499,5009,47.32,3403,3775,47.41,2540,2786,47.69,210,294,41.67,224.0,265.92,45.72,2084,2509,45.37,1289,1533,45.68,171,229,42.75,13.27,85.06,895,1007,47.06,670,754,47.05,119,143,45.42,17.76,81.03,1189,1502,44.18,619,779,44.28,52,86,37.68,8.4,88.96,2070,2236,48.07,1074,1111,49.15,36,56,39.13,3.35,94.96,8.27,89.45,0.977,20212022,PHI,
23.0,Pittsburgh Penguins,82,,46,25,11,43,103,0.628,4902,4522,52.02,3810,3428,52.64,2850,2577,52.52,269,222,54.79,263.99,228.66,53.59,2569,2214,53.71,1640,1387,54.18,225,187,54.61,13.72,86.52,1054,874,54.67,841,684,55.15,151,129,53.93,17.95,81.14,1515,1340,53.06,799,703,53.2,74,58,56.06,9.26,91.75,2088,2092,49.95,1064,1067,49.93,34,31,52.31,3.2,97.09,9.44,91.39,1.008,20212022,PIT,
24.0,San Jose Sharks,82,,32,37,13,29,77,0.47,4345,5062,46.19,3304,3693,47.22,2400,2622,47.79,211,261,44.7,214.33,252.33,45.93,2200,2507,46.74,1291,1425,47.53,159,219,42.06,12.32,84.63,896,982,47.71,644,686,48.42,103,134,43.46,15.99,80.47,1304,1525,46.09,647,739,46.68,56,85,39.72,8.66,88.5,2391,2879,45.37,951,1051,47.5,46,32,58.97,4.84,96.96,8.79,90.05,0.988,20212022,SJS,
25.0,Seattle Kraken,82,,27,49,6,24,60,0.366,4428,4325,50.59,3317,3294,50.17,2381,2368,50.14,213,284,42.86,208.93,232.08,47.37,2120,2145,49.71,1265,1252,50.26,164,235,41.1,12.96,81.23,845,859,49.59,628,630,49.92,104,151,40.78,16.56,76.03,1275,1286,49.79,637,622,50.6,60,84,41.67,9.42,86.5,2094,1950,51.78,1032,988,51.09,43,41,51.19,4.17,95.85,8.95,88.01,0.97,20212022,SEA,
26.0,St Louis Blues,82,,49,22,11,47,109,0.665,4278,4621,48.07,3323,3619,47.87,2492,2590,49.04,309,239,56.39,241.05,250.95,48.99,2437,2483,49.53,1534,1492,50.69,258,195,56.95,16.82,86.93,871,957,47.65,668,688,49.26,142,112,55.91,21.26,83.72,1566,1526,50.65,866,804,51.86,116,83,58.29,13.39,89.68,1660,1948,46.01,825,989,45.48,44,40,52.38,5.33,95.96,12.4,90.77,1.032,20212022,STL,
27.0,Tampa Bay Lightning,81,,50,23,8,48,108,0.667,4559,4398,50.9,3562,3355,51.5,2535,2433,51.03,285,227,55.66,252.58,229.04,52.44,2523,2363,51.64,1499,1388,51.92,240,187,56.21,16.01,86.53,1060,900,54.08,760,668,53.22,155,129,54.58,20.39,80.69,1463,1463,50.0,739,720,50.65,85,58,59.44,11.5,91.94,2282,2216,50.73,956,946,50.26,41,32,56.16,4.29,96.62,11.24,90.67,1.019,20212022,TBL,
28.0,Toronto Maple Leafs,81,,54,20,7,51,115,0.71,5091,4353,53.91,3904,3381,53.59,2835,2512,53.02,312,252,55.32,276.79,217.71,55.97,2861,2203,56.5,1722,1375,55.6,267,219,54.94,15.51,84.07,1141,879,56.49,828,648,56.1,164,135,54.85,19.81,79.17,1720,1324,56.5,894,727,55.15,103,84,55.08,11.52,88.45,2042,1931,51.4,1004,1004,50.0,35,32,52.24,3.49,96.81,11.01,89.97,1.01,20212022,TOR,
29.0,Vancouver Canucks,82,,40,30,12,37,92,0.561,4782,4727,50.29,3577,3551,50.18,2623,2612,50.11,246,231,51.57,242.04,243.97,49.8,2420,2463,49.56,1428,1499,48.79,204,194,51.26,14.29,87.06,882,972,47.57,641,729,46.79,122,122,50.0,19.03,83.26,1538,1491,50.78,787,770,50.55,82,72,53.25,10.42,90.65,2035,1972,50.79,1066,993,51.77,39,33,54.17,3.66,96.68,9.38,91.16,1.005,20212022,VAN,
30.0,Vegas Golden Knights,82,,43,31,8,39,94,0.573,5064,4667,52.04,3823,3357,53.25,2830,2459,53.51,262,244,51.78,266.33,242.94,52.3,2517,2429,50.89,1531,1381,52.58,212,194,52.22,13.85,85.95,1073,1004,51.66,792,728,52.11,143,137,51.07,18.06,81.18,1444,1425,50.33,739,653,53.09,69,57,54.76,9.34,91.27,2234,1926,53.7,1147,937,55.04,42,45,48.28,3.66,95.2,9.26,90.08,0.993,20212022,VGK,
31.0,Winnipeg Jets,82,,39,32,11,37,89,0.543,4726,4796,49.63,3638,3707,49.53,2645,2721,49.29,250,253,49.7,262.54,264.0,49.86,2530,2527,50.03,1501,1513,49.8,199,203,49.5,13.26,86.58,1033,1091,48.63,754,781,49.12,130,145,47.27,17.24,81.43,1497,1436,51.04,747,732,50.51,69,58,54.33,9.24,92.08,2028,2036,49.9,1034,1058,49.43,40,41,49.38,3.87,96.12,9.45,90.7,1.002,20212022,WPG,
32.0,Washington Capitals,82,,44,26,12,39,100,0.61,4668,4500,50.92,3588,3350,51.72,2578,2380,52.0,270,242,52.73,243.55,223.45,52.15,2305,2242,50.69,1371,1310,51.14,208,201,50.86,15.17,84.66,901,907,49.83,634,641,49.73,124,139,47.15,19.56,78.32,1404,1335,51.26,737,669,52.42,84,62,57.53,11.4,90.73,2118,2004,51.38,1077,948,53.19,50,37,57.47,4.64,96.1,10.47,89.83,1.003,20212022,WSH,
1.0,Anaheim Ducks,82,,23,47,12,20,58,0.354,4234,5565,43.21,3184,4364,42.18,2326,3208,42.03,206,335,38.08,218.47,322.95,40.35,2097,2995,41.18,1216,1867,39.44,164,262,38.5,13.49,85.97,878,1357,39.28,623,1004,38.29,102,175,36.82,16.37,82.57,1219,1638,42.67,593,863,40.73,62,87,41.61,10.46,89.92,1778,2340,43.18,887,1220,42.1,39,67,36.79,4.4,94.51,8.86,89.56,0.984,20222023,ANA,
2.0,Arizona Coyotes,82,,28,40,14,25,70,0.427,3954,5229,43.06,2963,4003,42.54,2121,2875,42.45,225,295,43.27,205.79,294.71,41.12,2056,2819,42.17,1210,1655,42.23,188,246,43.32,15.54,85.14,823,1161,41.48,576,815,41.41,109,154,41.44,18.92,81.1,1233,1658,42.65,634,840,43.01,79,92,46.2,12.46,89.05,1688,2193,43.49,809,1103,42.31,35,44,44.3,4.33,96.01,10.61,89.74,1.003,20222023,ARI,
3.0,Boston Bruins,82,,65,12,5,61,135,0.823,4833,4567,51.41,3653,3421,51.64,2704,2447,52.49,301,174,63.37,270.46,228.78,54.17,2674,2354,53.18,1611,1331,54.76,243,144,62.79,15.08,89.18,1098,941,53.85,804,673,54.43,142,94,60.17,17.66,86.03,1576,1413,52.73,807,658,55.09,101,50,66.89,12.52,92.4,1974,1966,50.1,969,947,50.57,50,26,65.79,5.16,97.25,11.13,92.89,1.04,20222023,BOS,
4.0,Buffalo Sabres,82,,42,33,7,39,91,0.555,4777,4587,51.01,3630,3660,49.79,2666,2711,49.58,293,297,49.66,268.91,272.77,49.64,2551,2526,50.25,1516,1573,49.08,237,244,49.27,15.63,84.49,1018,1125,47.5,725,823,46.83,139,153,47.6,19.17,81.41,1533,1401,52.25,791,750,51.33,98,91,51.85,12.39,87.87,1996,1873,51.59,1005,1011,49.85,49,48,50.52,4.88,95.25,10.99,89.04,1.0,20222023,BUF,
5.0,Carolina Hurricanes,82,,52,21,9,48,113,0.689,5606,3757,59.87,4225,2923,59.11,2852,2133,57.21,262,210,55.51,296.28,218.59,57.54,2771,1920,59.07,1551,1215,56.07,216,178,54.82,13.93,85.35,1237,942,56.77,832,670,55.39,137,111,55.24,16.47,83.43,1534,978,61.07,719,545,56.88,79,67,54.11,10.99,87.71,2543,1517,62.64,1200,750,61.54,40,28,58.82,3.33,96.27,9.19,90.15,0.993,20222023,CAR,
6.0,Columbus Blue Jackets,82,,25,48,9,24,59,0.36,4544,5422,45.6,3376,4079,45.29,2400,2906,45.23,213,329,39.3,233.14,287.46,44.78,2242,2758,44.84,1302,1596,44.93,165,269,38.02,12.67,83.15,901,1134,44.28,618,802,43.52,97,164,37.16,15.7,79.55,1341,1624,45.23,684,794,46.28,68,105,39.31,9.94,86.78,1986,2368,45.61,956,1181,44.74,43,52,45.26,4.5,95.6,8.88,88.68,0.976,20222023,CBJ,
7.0,Calgary Flames,82,,38,27,17,36,93,0.567,5527,4193,56.86,4115,3169,56.49,2949,2243,56.8,258,247,51.09,284.62,231.09,55.19,2736,2275,54.6,1619,1359,54.37,212,211,50.12,13.09,84.47,1081,932,53.7,773,651,54.28,135,119,53.15,17.46,81.72,1655,1343,55.2,846,708,54.44,77,92,45.56,9.1,87.01,2387,1638,59.3,1130,745,60.27,43,33,56.58,3.81,95.57,8.75,88.99,0.977,20222023,CGY,
8.0,Chicago Blackhawks,82,,26,49,7,24,59,0.36,4075,5068,44.57,3063,3785,44.73,2210,2758,44.48,202,299,40.32,207.16,274.26,43.03,1948,2679,42.1,1157,1564,42.52,174,237,42.34,15.04,84.85,796,1101,41.96,560,795,41.33,112,153,42.26,20.0,80.75,1152,1578,42.2,597,769,43.7,62,84,42.47,10.39,89.08,1848,2078,47.07,930,1065,46.62,26,51,33.77,2.8,95.21,9.14,89.16,0.983,20222023,CHI,
9.0,Colorado Avalanche,82,,51,24,7,45,109,0.665,5004,4525,52.51,3674,3411,51.86,2729,2540,51.79,274,223,55.13,255.04,238.37,51.69,2525,2196,53.48,1510,1339,53.0,218,181,54.64,14.44,86.48,998,1016,49.55,735,729,50.2,139,122,53.26,18.91,83.26,1527,1180,56.41,775,610,55.96,79,59,57.25,10.19,90.33,2207,2003,52.42,1118,1059,51.36,49,36,57.65,4.38,96.6,10.04,91.22,1.013,20222023,COL,
10.0,Dallas Stars,82,,47,21,14,43,108,0.659,4986,4599,52.02,3635,3448,51.32,2618,2454,51.62,281,215,56.65,272.97,231.7,54.09,2618,2245,53.84,1531,1308,53.93,224,177,55.86,14.63,86.47,1119,937,54.43,792,665,54.36,158,113,58.3,19.95,83.01,1499,1308,53.4,739,643,53.47,66,64,50.77,8.93,90.05,2015,1994,50.26,948,998,48.72,46,34,57.5,4.85,96.59,10.73,91.24,1.02,20222023,DAL,
11.0,Detroit Red Wings,82,,35,37,10,32,80,0.488,4289,4812,47.13,3203,3530,47.57,2312,2496,48.09,237,275,46.29,226.45,243.19,48.22,2096,2457,46.04,1225,1363,47.33,189,219,46.32,15.43,83.93,841,1021,45.17,625,693,47.42,115,134,46.18,18.4,80.66,1255,1436,46.64,600,670,47.24,74,85,46.54,12.33,87.31,1937,2070,48.34,946,984,49.02,43,51,45.74,4.55,94.82,10.25,88.98,0.992,20222023,DET,
12.0,Edmonton Oilers,82,,50,23,9,50,109,0.665,4900,4511,52.07,3708,3474,51.63,2755,2573,51.71,325,256,55.94,295.87,247.41,54.46,2721,2342,53.74,1654,1404,54.09,279,215,56.48,16.87,84.69,1217,940,56.42,882,686,56.25,167,133,55.67,18.93,80.61,1504,1402,51.75,772,718,51.81,112,82,57.73,14.51,88.58,1957,1945,50.15,964,1010,48.83,43,36,54.43,4.46,96.44,11.8,90.05,1.018,20222023,EDM,
13.0,Florida Panthers,82,,42,32,8,40,92,0.561,5481,4637,54.17,4127,3573,53.6,3021,2604,53.71,288,272,51.43,310.93,269.86,53.54,2875,2368,54.84,1711,1450,54.13,236,205,53.51,13.79,85.86,1301,1081,54.62,914,775,54.11,164,130,55.78,17.94,83.23,1574,1287,55.02,797,675,54.14,72,75,48.98,9.03,88.89,2302,1993,53.6,1153,1013,53.23,46,61,42.99,3.99,93.98,9.53,89.55,0.991,20222023,FLA,
14.0,Los Angeles Kings,82,,47,25,10,41,104,0.634,4870,4579,51.54,3669,3271,52.87,2659,2289,53.74,274,254,51.89,250.08,230.77,52.01,2461,2364,51.01,1434,1277,52.9,214,206,50.95,14.92,83.87,992,912,52.1,720,624,53.57,127,129,49.61,17.64,79.33,1469,1452,50.29,714,653,52.23,87,77,53.05,12.18,88.21,2822,2461,53.42,1102,874,55.77,52,45,53.61,4.72,94.85,10.3,88.9,0.992,20222023,LAK,
15.0,Minnesota Wild,82,,46,25,11,39,103,0.628,4794,4819,49.87,3607,3501,50.75,2535,2552,49.83,239,219,52.18,256.52,237.36,51.94,2345,2295,50.54,1357,1372,49.73,193,176,52.3,14.22,87.17,1004,918,52.24,716,670,51.66,138,113,54.98,19.27,83.13,1341,1377,49.34,641,702,47.73,55,63,46.61,8.58,91.03,2115,2256,48.39,1016,1058,48.99,40,38,51.28,3.94,96.41,9.43,91.42,1.008,20222023,MIN,
16.0,Montreal Canadiens,82,,31,45,6,26,68,0.415,4213,5207,44.72,3063,3797,44.65,2237,2753,44.83,227,305,42.67,215.11,299.69,41.79,2063,2763,42.75,1165,1607,42.03,181,265,40.58,15.54,83.51,846,1202,41.31,581,846,40.71,106,185,36.43,18.24,78.13,1217,1561,43.81,584,761,43.42,75,80,48.39,12.84,89.49,1853,2162,46.15,938,1020,47.91,41,32,56.16,4.37,96.86,10.15,88.92,0.991,20222023,MTL,
17.0,New Jersey Devils,82,,52,22,8,50,112,0.683,5274,4552,53.67,3898,3332,53.91,2822,2315,54.93,289,222,56.56,295.07,232.77,55.9,2733,2233,55.03,1620,1212,57.2,229,181,55.85,14.14,85.07,1134,887,56.11,821,592,58.1,149,118,55.81,18.15,80.07,1599,1346,54.3,799,620,56.31,80,63,55.94,10.01,89.84,2867,2569,52.74,1069,965,52.56,55,37,59.78,5.14,96.17,10.24,90.41,1.007,20222023,NJD,
18.0,Nashville Predators,82,,42,32,8,36,92,0.561,4671,5159,47.52,3448,3837,47.33,2419,2729,46.99,223,236,48.58,248.86,283.91,46.71,2428,2770,46.71,1336,1609,45.37,175,201,46.54,13.1,87.51,996,1085,47.86,679,764,47.05,117,118,49.79,17.23,84.55,1432,1685,45.94,657,845,43.74,58,83,41.13,8.83,90.18,1999,2136,48.34,970,980,49.74,42,32,56.76,4.33,96.73,9.22,91.35,1.006,20222023,NSH,
19.0,New York Islanders,82,,42,31,9,41,93,0.567,4863,4941,49.6,3540,3618,49.46,2525,2545,49.8,242,217,52.72,250.44,266.02,48.49,2519,2505,50.14,1437,1418,50.33,192,176,52.17,13.36,87.59,1063,1104,49.05,731,779,48.41,117,117,50.0,16.01,84.98,1456,1401,50.96,706,639,52.49,75,59,55.97,10.62,90.77,2020,2113,48.87,955,981,49.33,42,34,55.26,4.4,96.53,9.58,91.47,1.011,20222023,NYI,
20.0,New York Rangers,82,,47,22,13,43,107,0.652,4812,4552,51.39,3632,3347,52.04,2583,2405,51.78,273,216,55.83,266.13,242.77,52.29,2557,2403,51.55,1415,1375,50.72,218,176,55.33,15.41,87.2,1084,1034,51.18,729,728,50.03,141,115,55.08,19.34,84.2,1473,1369,51.83,686,647,51.46,77,61,55.8,11.22,90.57,2025,1887,51.76,1054,909,53.69,49,38,56.32,4.65,95.82,10.57,91.02,1.016,20222023,NYR,
21.0,Ottawa Senators,82,,39,35,8,37,86,0.524,5097,4802,51.49,3836,3548,51.95,2746,2572,51.64,259,270,48.96,287.69,261.67,52.37,2664,2559,51.01,1509,1458,50.86,221,224,49.66,14.65,84.64,1147,1029,52.71,800,700,53.33,145,135,51.79,18.13,80.71,1517,1530,49.79,709,758,48.33,76,89,46.06,10.72,88.26,2043,1925,51.49,1041,957,52.1,32,41,43.84,3.07,95.72,9.43,89.5,0.989,20222023,OTT,
22.0,Philadelphia Flyers,82,,31,38,13,29,75,0.457,4463,5076,46.79,3349,3665,47.75,2416,2586,48.3,220,276,44.35,224.23,262.3,46.09,2130,2584,45.18,1223,1421,46.26,179,223,44.53,14.64,84.31,933,1090,46.12,631,726,46.5,122,131,48.22,19.33,81.96,1197,1494,44.48,592,695,46.0,57,92,38.26,9.63,86.76,2023,2236,47.5,1048,1018,50.73,38,43,46.91,3.63,95.78,9.11,89.33,0.984,20222023,PHI,
23.0,Pittsburgh Penguins,82,,40,31,11,39,91,0.555,5206,4858,51.73,3892,3636,51.7,2818,2687,51.19,261,263,49.81,297.79,262.64,53.14,2735,2450,52.75,1581,1484,51.58,214,214,50.0,13.54,85.58,1253,1066,54.03,878,777,53.05,156,144,52.0,17.77,81.47,1482,1384,51.71,703,707,49.86,58,70,45.31,8.25,90.1,2148,2115,50.39,1058,1052,50.14,43,44,49.43,4.06,95.82,9.26,90.21,0.995,20222023,PIT,
24.0,San Jose Sharks,82,,22,44,16,21,60,0.366,4607,5012,47.89,3384,3704,47.74,2418,2640,47.81,233,315,42.52,255.86,275.97,48.11,2496,2644,48.56,1435,1523,48.51,188,272,40.87,13.1,82.14,1070,1059,50.26,731,741,49.66,117,151,43.66,16.01,79.62,1426,1585,47.36,704,782,47.38,71,121,36.98,10.09,84.53,2479,2745,47.45,863,990,46.57,39,38,50.65,4.52,96.16,9.64,88.07,0.977,20222023,SJS,
25.0,Seattle Kraken,82,,46,28,8,46,100,0.61,4747,4353,52.16,3559,3226,52.45,2498,2217,52.98,289,252,53.42,246.33,228.59,51.87,2263,2184,50.89,1311,1193,52.36,236,213,52.56,18.0,82.15,897,942,48.78,623,626,49.88,130,139,48.33,20.87,77.8,1366,1242,52.38,688,567,54.82,106,74,58.89,15.41,86.95,2149,1917,52.85,1051,888,54.2,45,33,57.69,4.28,96.28,11.57,88.63,1.002,20222023,SEA,
26.0,St Louis Blues,82,,37,38,7,34,81,0.494,4196,4894,46.16,3200,3721,46.24,2341,2653,46.88,260,298,46.59,220.43,278.1,44.22,2258,2602,46.46,1351,1544,46.67,219,242,47.51,16.21,84.33,843,1074,43.97,620,765,44.77,118,166,41.55,19.03,78.3,1415,1528,48.08,731,779,48.41,101,76,57.06,13.82,90.24,1718,2031,45.83,855,985,46.47,37,47,44.05,4.33,95.23,11.11,88.77,0.999,20222023,STL,
